gsd-sound,2022-04-30 19:11:32.390000,sleeping,6664192,327507968,6434816,35024896
gsd-usb-protection,2022-04-30 19:11:32.390000,sleeping,5853184,470196224,5431296,51916800
gsd-wacom,2022-04-30 19:11:32.390000,sleeping,10203136,350183424,8179712,40333312
gsd-wwan,2022-04-30 19:11:32.390000,sleeping,5263360,397541376,4972544,43458560
gsd-xsettings,2022-04-30 19:11:32.400000,sleeping,12800000,353275904,9662464,41156608
gsd-disk-utility-notify,2022-04-30 19:11:32.410000,sleeping,5918720,237363200,4853760,26931200
evolution-alarm-notify,2022-04-30 19:11:32.430000,sleeping,15134720,654204928,12877824,62160896
ibus-engine-simple,2022-04-30 19:11:32.460000,sleeping,5738496,167419904,5111808,18231296
gsd-printer,2022-04-30 19:11:32.460000,sleeping,7868416,350679040,7434240,35405824
snap-store,2022-04-30 19:11:32.540000,sleeping,1252945920,2218893312,14258176,1566957568
xdg-document-portal,2022-04-30 19:11:32.580000,sleeping,6119424,620564480,5382144,69353472
xdg-desktop-portal,2022-04-30 19:11:34.290000,sleeping,11763712,961974272,7655424,73453568
xdg-desktop-portal-gtk,2022-04-30 19:11:34.310000,sleeping,28327936,989659136,17043456,85127168
chrome,2022-04-30 19:12:11.490000,sleeping,488136704,18291552256,173645824,803749888
cat,2022-04-30 19:12:11.520000,sleeping,69632,8433664,69632,454656
cat,2022-04-30 19:12:11.520000,sleeping,0,8433664,0,454656
chrome_crashpad_handler,2022-04-30 19:12:11.650000,sleeping,6852608,17228537856,6443008,34766848
chrome_crashpad_handler,2022-04-30 19:12:11.660000,sleeping,1536000,17193623552,1527808,9080832
chrome,2022-04-30 19:12:11.670000,sleeping,19656704,17449381888,18415616,15417344
chrome,2022-04-30 19:12:11.680000,sleeping,22847488,17449381888,18345984,15417344
nacl_helper,2022-04-30 19:12:11.730000,sleeping,3035136,17220169728,3035136,2756608
chrome,2022-04-30 19:12:11.740000,sleeping,9777152,17449381888,5120000,15417344
chrome,2022-04-30 19:12:12.090000,sleeping,254459904,19062996992,177868800,258351104
chrome,2022-04-30 19:12:12.100000,sleeping,102318080,17534783488,61366272,240066560
chrome,2022-04-30 19:12:12.120000,sleeping,46669824,17500147712,32337920,90144768
chrome,2022-04-30 19:12:12.380000,sleeping,137072640,26183000064,80711680,303456256
chrome,2022-04-30 19:12:12.460000,sleeping,126402560,26199252992,93573120,266948608
chrome,2022-04-30 19:12:18.760000,sleeping,223068160,30501466112,96669696,389984256
chrome,2022-04-30 19:12:20.260000,sleeping,38600704,17778634752,37171200,81719296
chrome,2022-04-30 19:12:21.340000,sleeping,427040768,30522834944,110727168,680800256
